   7.0000000e+01   8.5000000e+00   8.6330000e+00   8.7260000e+00   8.7970000e+00   8.8420000e+00   8.8740000e+00   8.8950000e+00   8.9100000e+00   8.9200000e+00   8.9270000e+00   8.9320000e+00   8.9360000e+00   8.9380000e+00   8.9390000e+00   8.9410000e+00
   2.0000000e-03   3.1441264e+10   3.1186326e+10   3.0927386e+10   3.0653875e+10   3.0375726e+10   3.0090361e+10   2.9811932e+10   2.9523143e+10   2.9245418e+10   2.8965651e+10   2.8677603e+10   2.8362656e+10   2.8029173e+10   2.7863285e+10   2.7538034e+10
   8.0404040e-03   3.1104451e+10   3.0852772e+10   3.0597117e+10   3.0327039e+10   3.0052349e+10   2.9770517e+10   2.9495525e+10   2.9210292e+10   2.8935980e+10   2.8659649e+10   2.8375132e+10   2.8064042e+10   2.7734639e+10   2.7570781e+10   2.7249485e+10
   1.4080808e-02   3.0373769e+10   3.0129143e+10   2.9880599e+10   2.9617957e+10   2.9350758e+10   2.9076582e+10   2.8809035e+10   2.8531511e+10   2.8264599e+10   2.7995717e+10   2.7718861e+10   2.7416142e+10   2.7095598e+10   2.6936146e+10   2.6623468e+10
   2.0121212e-02   2.9273695e+10   2.9039646e+10   2.8801771e+10   2.8550286e+10   2.8294332e+10   2.8031648e+10   2.7775281e+10   2.7509329e+10   2.7253530e+10   2.6995835e+10   2.6730487e+10   2.6440344e+10   2.6133108e+10   2.5980277e+10   2.5680560e+10
   2.6161616e-02   2.7840609e+10   2.7620264e+10   2.7396215e+10   2.7159196e+10   2.6917826e+10   2.6670047e+10   2.6428182e+10   2.6177243e+10   2.5935863e+10   2.5692683e+10   2.5442268e+10   2.5168447e+10   2.4878486e+10   2.4734247e+10   2.4451362e+10
   3.2202020e-02   2.6121011e+10   2.5916994e+10   2.5709422e+10   2.5489651e+10   2.5265674e+10   2.5035677e+10   2.4811115e+10   2.4578090e+10   2.4353918e+10   2.4128061e+10   2.3895470e+10   2.3641131e+10   2.3371791e+10   2.3237810e+10   2.2975026e+10
   3.8242424e-02   2.4169291e+10   2.3983639e+10   2.3794608e+10   2.3594254e+10   2.3389869e+10   2.3179904e+10   2.2974840e+10   2.2762004e+10   2.2557226e+10   2.2350894e+10   2.2138396e+10   2.1906021e+10   2.1659929e+10   2.1537514e+10   2.1297401e+10
   4.4282828e-02   2.2045165e+10   2.1879279e+10   2.1710214e+10   2.1530782e+10   2.1347519e+10   2.1159158e+10   2.0975126e+10   2.0784070e+10   2.0600219e+10   2.0414955e+10   2.0224141e+10   2.0015471e+10   1.9794472e+10   1.9684541e+10   1.9468906e+10
   5.0323232e-02   1.9810950e+10   1.9665576e+10   1.9517242e+10   1.9359552e+10   1.9198255e+10   1.9032368e+10   1.8870220e+10   1.8701831e+10   1.8539762e+10   1.8376430e+10   1.8208192e+10   1.8024204e+10   1.7829335e+10   1.7732403e+10   1.7542265e+10
   5.6363636e-02   1.7528825e+10   1.7404067e+10   1.7276585e+10   1.7140783e+10   1.7001620e+10   1.6858386e+10   1.6718305e+10   1.6572778e+10   1.6432682e+10   1.6291475e+10   1.6146016e+10   1.5986933e+10   1.5818433e+10   1.5734621e+10   1.5570222e+10
   6.2404040e-02   1.5258238e+10   1.5153602e+10   1.5046487e+10   1.4932090e+10   1.4814594e+10   1.4693549e+10   1.4575088e+10   1.4451966e+10   1.4333407e+10   1.4213892e+10   1.4090766e+10   1.3956106e+10   1.3813467e+10   1.3742521e+10   1.3603375e+10
   6.8444444e-02   1.3053597e+10   1.2968056e+10   1.2880287e+10   1.2786251e+10   1.2689392e+10   1.2589490e+10   1.2491642e+10   1.2389887e+10   1.2291873e+10   1.2193052e+10   1.2091238e+10   1.1979885e+10   1.1861928e+10   1.1803264e+10   1.1688228e+10
   7.4484848e-02   1.0962351e+10   1.0894432e+10   1.0824541e+10   1.0749351e+10   1.0671622e+10   1.0591335e+10   1.0512618e+10   1.0430702e+10   1.0351770e+10   1.0272172e+10   1.0190157e+10   1.0100462e+10   1.0005444e+10   9.9581943e+09   9.8655743e+09
   8.0525253e-02   9.0235508e+09   8.9714395e+09   8.9176087e+09   8.8593842e+09   8.7989091e+09   8.7363268e+09   8.6748902e+09   8.6109022e+09   8.5492187e+09   8.4870009e+09   8.4228927e+09   8.3527857e+09   8.2785190e+09   8.2415961e+09   8.1692628e+09
   8.6565657e-02   7.2669386e+09   7.2285851e+09   7.1887587e+09   7.1453662e+09   7.1000108e+09   7.0529598e+09   7.0066937e+09   6.9584530e+09   6.9119266e+09   6.8649851e+09   6.8166195e+09   6.7637374e+09   6.7077216e+09   6.6798814e+09   6.6253984e+09
   9.2606061e-02   5.7125689e+09   5.6857989e+09   5.6577922e+09   5.6269595e+09   5.5944457e+09   5.5606032e+09   5.5272512e+09   5.4924253e+09   5.4588169e+09   5.4248990e+09   5.3899584e+09   5.3517685e+09   5.3113238e+09   5.2912331e+09   5.2519864e+09
   9.8646465e-02   4.3709495e+09   4.3535681e+09   4.3351722e+09   4.3145969e+09   4.2926118e+09   4.2696171e+09   4.2468846e+09   4.2230997e+09   4.2001300e+09   4.1769416e+09   4.1530652e+09   4.1269868e+09   4.0993817e+09   4.0856817e+09   4.0590044e+09
   1.0468687e-01   3.2436429e+09   3.2335283e+09   3.2226044e+09   3.2100521e+09   3.1963463e+09   3.1819017e+09   3.1675535e+09   3.1524958e+09   3.1379419e+09   3.1232455e+09   3.1081298e+09   3.0916439e+09   3.0742116e+09   3.0655751e+09   3.0488613e+09
   1.1072727e-01   2.3242537e+09   2.3194363e+09   2.3139953e+09   2.3073829e+09   2.2998549e+09   2.2918108e+09   2.2837540e+09   2.2752562e+09   2.2670349e+09   2.2587326e+09   2.2502170e+09   2.2409605e+09   2.2311983e+09   2.2263798e+09   2.2171813e+09
